book_id,work_id,title,language_group,text_word_count,true_genres,predicted_genres,label_error_count
25528503,45316013,Crossing The Line,English,219,romance,romance,0
25532843,45321730,Writing into the Dark: How to Write a Novel without an Outline,English,95,non-fiction,non-fiction,0
25533062,24943824,I giorni sospesi,Non-English,132,"fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | romance",0
25533427,45322436,"The Liger's Mark (Awakening Pride, # 6)",English,165,"romance | fantasy, paranormal | mystery, thriller, crime","romance | fantasy, paranormal",1
25534207,45323480,Viktor's Familiar (Beyond the Angel Pack #2),English,178,"romance | fantasy, paranormal","romance | fantasy, paranormal",0
25534351,45323681,"The X-Files: Season 10, Volume 5",English,89,"fiction | fantasy, paranormal | mystery, thriller, crime | comics, graphic","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | comics, graphic",1
2553654,2561901,The World's Finest Mystery and Crime Stories 2: Second Annual Collection,English,326,"mystery, thriller, crime","fiction | mystery, thriller, crime",1
25538104,45328665,Death row Dollies,Non-English,176,non-fiction,"fiction | mystery, thriller, crime",3
2553867,21875089,Endiablade,Non-English,68,"fiction | history, historical fiction, biography | fantasy, paranormal","fiction | history, historical fiction, biography",1
25538824,25004170,Io che amo solo te,Non-English,357,fiction | romance | young-adult,"fiction | history, historical fiction, biography | romance | mystery, thriller, crime",3
25539159,45329948,Fighters in the Shadows: A New History of the French Resistance,English,247,"fiction | history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",1
25542864,45334926,Bearly a Viking,English,491,"romance | fantasy, paranormal","romance | fantasy, paranormal | mystery, thriller, crime",1
25544831,44413061,"Hidden (Hidden Trilogy, #1)",English,157,"fiction | romance | fantasy, paranormal | young-adult","romance | fantasy, paranormal | young-adult",1
2554914,2563167,"Les petites filles modèles (Trilogie de Fleurville, #2)",Non-English,78,"fiction | history, historical fiction, biography | young-adult | children",fiction | romance | young-adult,3
25549339,45342966,"Scorpion: Saxon lords of Hage/De Wolfe Pack (de Wolfe Pack, #3)",English,133,"history, historical fiction, biography | romance","fiction | history, historical fiction, biography | fantasy, paranormal",3
25552128,41325693,Lords of the Sith,English,312,"fiction | fantasy, paranormal","fiction | fantasy, paranormal",0
25552274,1626698,הלוויתן,Non-English,144,"fiction | history, historical fiction, biography | children","fiction | history, historical fiction, biography | non-fiction | young-adult | children",2
25553222,45348153,"Eh... dinges (Alle verhalen van Olivier B. Bommel en Tom Poes, #12)",Non-English,21,"fiction | comics, graphic","fiction | history, historical fiction, biography | young-adult | children",4
25553696,45281745,Bulletproof,Unknown,105,"history, historical fiction, biography | non-fiction | young-adult",fiction | romance | young-adult,4
25558975,45355646,Anne Bonnie #4: The Journey Begins Book Four,English,65,"fiction | comics, graphic","history, historical fiction, biography | romance | fantasy, paranormal | young-adult | children",7
25559126,43382361,"Burma Banshees (Angel Wings, #1)",Non-English,110,"fiction | history, historical fiction, biography | comics, graphic","fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime | comics, graphic",3
25560679,45357673,Virtually Eliminated (The Ethan Hamilton Cyberthrillers #1),English,509,"fiction | fantasy, paranormal","fiction | fantasy, paranormal | mystery, thriller, crime",1
25563187,45361142,পারসীক গল্প,Non-English,81,fiction,,1
25566658,25981842,Parla con me (Call Girls - Vol. 1),Unknown,176,"fiction | romance | fantasy, paranormal","fiction | romance | mystery, thriller, crime | young-adult",3
25566675,45365182,Piecing Me Together,Unknown,149,fiction | young-adult,fiction | romance | young-adult | children,2
25567012,42700904,Acting Out,English,205,"romance | mystery, thriller, crime",romance,1
25567331,45366166,Longing for Populous Empathy,English,156,poetry,poetry,0
25568476,45368059,Baba Dunjas letzte Liebe,Non-English,186,fiction,"fiction | mystery, thriller, crime",1
25568776,26482527,Έγκλημα στο Πέρα,Non-English,171,"fiction | mystery, thriller, crime","fiction | history, historical fiction, biography | fantasy, paranormal",3
25571601,783296,Sentenze e riflessioni morali,Non-English,98,"fiction | history, historical fiction, biography | non-fiction | poetry",non-fiction,3
25573589,42854074,"Bucky Barnes: The Winter Soldier, Vol. 1: The Man on the Wall",English,136,"fiction | fantasy, paranormal | comics, graphic","fiction | fantasy, paranormal | young-adult | comics, graphic",1
25573685,45374559,Harley's Choice (Sutton Brothers #4),English,179,"romance | fantasy, paranormal","fiction | romance | fantasy, paranormal",1
25575828,135017,لمس بام دنیا,Non-English,179,"history, historical fiction, biography | non-fiction","fiction | history, historical fiction, biography | non-fiction",1
25576983,45378420,Ord på S,Non-English,89,young-adult,"fiction | mystery, thriller, crime | young-adult",2
25577118,45378594,"Dance with Me (California Belly Dance, #2)",English,105,romance,fiction | romance | young-adult,2
25577725,23675925,"Na Sua Pele (Homens Marcados, #1)",Non-English,169,fiction | romance | young-adult,fiction | romance | young-adult,0
25577897,14785438,Retorcida,Unknown,73,"fiction | romance | mystery, thriller, crime | young-adult","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult",1
25578939,45380767,Battleground Survival 101 (ECS Companion Guide #2),English,103,non-fiction,"non-fiction | fantasy, paranormal | children",2
25579033,45380908,The Cut Out (The Fero Files #1),Unknown,130,"fiction | mystery, thriller, crime | young-adult | children","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | children",1
25579440,45381559,Love on the Record,English,65,fiction | romance,fiction | romance,0
25580082,45382593,"Take Two (Modern Love Story, #2.5; Modern Love Story Shorts, #1)",English,134,romance,romance,0
25581577,1959512,L'età dell'innocenza,Non-English,136,"fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | comics, graphic",2
25584331,44575862,The Enclave of Jyme,English,150,"romance | mystery, thriller, crime",romance,1
2558746,2567228,Bicycling beyond the Divide: Two Journeys into the West,Unknown,197,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
255896,248014,Rembrandt's Portrait: A Biography,Unknown,27,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction | comics, graphic",1
25590920,45395764,História Econômica do Período Colonial,Non-English,73,"history, historical fiction, biography","fiction | history, historical fiction, biography | non-fiction | comics, graphic",3
25590943,45170295,"The River Girl's Song (Texas Women of Spirit, #1)",English,81,"fiction | history, historical fiction, biography | romance | young-adult",fiction | romance | young-adult | children,2
25593504,45399038,KLASS - A Man Is Lifeless Without A Passion In His Life!,English,132,young-adult,fiction | romance | young-adult | children,3
25595915,42038214,Your Band Sucks: What I Saw at Indie Rock's Failed Revolution (But Can No Longer Hear),Unknown,350,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction | comics, graphic",1
25596644,3249302,O amante de Lady Chatterley,Non-English,200,"fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | romance",0
25600927,18344119,Fireseed One,Unknown,156,"fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | fantasy, paranormal | mystery, thriller, crime",2
25604111,974270,"Onde o desejo se esconde (D.C. Detectives, #2)",Non-English,199,"fiction | romance | mystery, thriller, crime","fiction | romance | mystery, thriller, crime",0
25604740,45413869,Elysian Wonderland,English,183,fiction,romance | young-adult | children,4
25605847,44223138,A More Perfect Union: What We the People Can Do to Reclaim Our Constitutional Liberties,English,114,"history, historical fiction, biography | non-fiction | comics, graphic","history, historical fiction, biography | non-fiction",1
25608209,45418632,Convergence: Infinity Inc. #2,English,37,"comics, graphic","fiction | fantasy, paranormal | comics, graphic",2
25608988,44505837,Gods of the Dead (Rising #1),English,93,"fiction | romance | fantasy, paranormal","fiction | fantasy, paranormal",1
25609709,45420531,The Illustrated Women in Science: Year One,English,66,"non-fiction | comics, graphic","history, historical fiction, biography | non-fiction | comics, graphic",1
25610093,42854846,Perché tu non ti perda nel quartiere,Non-English,317,"fiction | history, historical fiction, biography | mystery, thriller, crime","fiction | history, historical fiction, biography | romance | mystery, thriller, crime",1
25612380,45423508,M.E. and me. Chronic Fatigue: My Recovery After 10 Years,Unknown,108,non-fiction,non-fiction,0
25612445,45423559,"Blood Ring (Booker, #4)",Unknown,230,"mystery, thriller, crime",fiction | romance,3
25613764,45311946,The Diet Myth: The Science Behind What We Eat,Unknown,218,non-fiction,non-fiction,0
25614210,45191886,The Radiant Road,Unknown,225,"fiction | romance | fantasy, paranormal | young-adult | children","fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime | young-adult | children",2
25614505,42037989,Dorothy Parker Drank Here,Unknown,169,"fiction | history, historical fiction, biography | fantasy, paranormal | mystery, thriller, crime","fiction | mystery, thriller, crime",2
25614735,45425882,"Hidden Heat (Brothers of Mayhem, #1)",Unknown,215,fiction | romance,fiction | romance,0
25614801,45425942,Shaft: A Complicated Man,English,126,"fiction | history, historical fiction, biography | romance | mystery, thriller, crime | comics, graphic","fiction | mystery, thriller, crime | comics, graphic",2
25615424,45426637,The Medici Letters: The Secret Origins of the Renaissance,English,235,"fiction | history, historical fiction, biography | non-fiction | mystery, thriller, crime","fiction | history, historical fiction, biography | mystery, thriller, crime",1
25615842,45427398,Zapped,English,55,"fiction | fantasy, paranormal | young-adult | children","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult",2
25617024,45428971,"The Patriot Attack (Covert-One, #12)",English,146,"fiction | mystery, thriller, crime","fiction | fantasy, paranormal | mystery, thriller, crime",1
25617427,15334257,"Noć predaje (Vretenasta Uvala, #1)",Non-English,158,"fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime",2
256180,248284,The Very Rich Hours of Count von Stauffenberg,Unknown,145,"fiction | history, historical fiction, biography | fantasy, paranormal | comics, graphic | poetry","fiction | history, historical fiction, biography | non-fiction | fantasy, paranormal",3
